Time,Protocol,Length,Source,Destination,bad_packet
653.908826491,0,42,2,1,1
653.91945475,0,42,2,1,1
653.930051974,0,42,2,1,1
653.94055302,0,42,2,1,1
653.950912498,0,42,2,1,1
653.961249065,0,42,2,1,1
653.971822659,0,42,2,1,1
653.982930865,0,42,2,1,1
653.993295535,0,42,2,1,1
654.003730718,0,42,2,1,1
654.014330346,0,42,2,1,1
654.024860365,0,42,2,1,1
654.035241673,0,42,2,1,1
654.045625368,0,42,2,1,1
654.056253547,0,42,2,1,1
654.066688411,0,42,2,1,1
654.077067731,0,42,2,1,1
654.087325336,0,42,2,1,1
654.097617198,0,42,2,1,1
654.107996425,0,42,2,1,1
654.118339569,0,42,2,1,1
654.128701982,0,42,2,1,1
654.13902165,0,42,2,1,1
654.149634059,0,42,2,1,1
654.160143032,0,42,2,1,1
654.17052269,0,42,2,1,1
654.180971033,0,42,2,1,1
654.191364031,0,42,2,1,1
654.202069459,0,42,2,1,1
654.212555675,0,42,2,1,1
654.21518307,0,60,2,4,0
654.215200673,0,60,2,0,0
654.222965389,0,42,2,1,1
654.234126847,0,42,2,1,1
654.244622529,0,42,2,1,1
654.254967833,0,42,2,1,1
654.265388091,0,42,2,1,1
654.275867241,0,42,2,1,1
654.286207225,0,42,2,1,1
654.29660751,0,42,2,1,1
654.307008703,0,42,2,1,1
654.317375167,0,42,2,1,1
654.319991018,0,42,1,1,1
654.327740732,0,42,2,1,1
654.338055979,0,42,2,1,1
654.348374556,0,42,2,1,1
654.358724885,0,42,2,1,1
654.369141292,0,42,2,1,1
654.380355543,0,42,2,1,1
654.390648302,0,42,2,1,1
654.400945421,0,42,2,1,1
654.411243244,0,42,2,1,1
654.421556477,0,42,2,1,1
654.432691619,0,42,2,1,1
654.44300824,0,42,2,1,1
654.453299231,0,42,2,1,1
654.463603635,0,42,2,1,1
654.473930604,0,42,2,1,1
654.484244585,0,42,2,1,1
654.494531318,0,42,2,1,1
654.504855668,0,42,2,1,1
654.515171859,0,42,2,1,1
654.525702108,0,42,2,1,1
654.536406003,0,42,2,1,1
654.546761494,0,42,2,1,1
654.557112706,0,42,2,1,1
654.567403879,0,42,2,1,1
654.577703484,0,42,2,1,1
654.587991986,0,42,2,1,1
654.598284986,0,42,2,1,1
654.608593556,0,42,2,1,1
654.618984794,0,42,2,1,1
654.629291907,0,42,2,1,1
654.639578345,0,42,2,1,1
654.650153523,0,42,2,1,1
654.660619354,0,42,2,1,1
654.671178792,0,42,2,1,1
654.681887117,0,42,2,1,1
654.692338727,0,42,2,1,1
654.702733058,0,42,2,1,1
654.713100429,0,42,2,1,1
654.723747977,0,42,2,1,1
654.734240632,0,42,2,1,1
654.744879511,0,42,2,1,1
654.755416042,0,42,2,1,1
654.758072069,0,42,2,1,1
654.765922846,0,42,2,1,1
654.776248309,0,42,2,1,1
654.786263282,0,42,2,1,1
654.786318574,0,42,2,1,1
654.786553147,0,42,2,1,1
654.796877716,0,42,2,1,1
654.80719567,0,42,2,1,1
654.817634273,0,42,2,1,1
654.81813623,0,42,2,1,1
654.818157676,0,42,2,1,1
654.827995835,0,42,2,1,1
654.838242234,0,42,2,1,1
654.848552557,0,42,2,1,1
654.850025073,0,42,2,1,1
654.850035481,0,42,2,1,1
654.850049362,0,42,2,1,1
654.858842693,0,42,2,1,1
654.869175972,0,42,2,1,1
654.879444612,0,42,2,1,1
654.882026444,0,42,2,1,1
654.886023177,0,42,2,1,1
654.886042023,0,42,2,1,1
654.889709384,0,42,2,1,1
654.900428034,0,42,2,1,1
654.910834316,0,42,2,1,1
654.914141558,0,42,2,1,1
654.914180844,0,42,2,1,1
654.91419173,0,42,2,1,1
654.921360949,0,42,2,1,1
654.931919279,0,42,2,1,1
654.942285202,0,42,2,1,1
654.946135371,0,42,2,1,1
654.946152692,0,42,2,1,1
654.946161827,0,42,2,1,1
654.952852429,0,42,2,1,1
654.963100556,0,42,2,1,1
654.973428793,0,42,2,1,1
654.978034151,0,42,2,1,1
654.978070371,0,42,2,1,1
654.978080126,0,42,2,1,1
654.984618926,0,42,2,1,1
654.99496804,0,42,2,1,1
655.005521803,0,42,2,1,1
655.010054028,0,42,2,1,1
655.010071898,0,42,2,1,1
655.014045612,0,42,2,1,1
655.015913643,0,42,2,1,1
655.026224365,0,42,2,1,1
655.036820191,0,42,2,1,1
655.042123465,0,42,2,1,1
655.042147985,0,42,2,1,1
655.042155452,0,42,2,1,1
655.047205291,0,42,2,1,1
655.057808124,0,42,2,1,1
655.068182304,0,42,2,1,1
655.074043759,0,42,2,1,1
655.074060102,0,42,2,1,1
655.074071775,0,42,2,1,1
655.078481568,0,42,2,1,1
655.088810283,0,42,2,1,1
655.099217521,0,42,2,1,1
655.106041901,0,42,2,1,1
655.106086678,0,42,2,1,1
655.106111722,0,42,2,1,1
655.109577602,0,42,2,1,1
655.119866203,0,42,2,1,1
655.130179066,0,42,2,1,1
655.138078985,0,42,2,1,1
655.138220747,0,42,2,1,1
655.140476246,0,42,2,1,1
655.142033039,0,42,2,1,1
655.150975212,0,42,2,1,1
655.161437766,0,42,2,1,1
655.170090101,0,42,2,1,1
655.170127706,0,42,2,1,1
655.170136309,0,42,2,1,1
655.171837857,0,42,2,1,1
655.182289915,0,42,2,1,1
655.192929735,0,42,2,1,1
655.202120806,0,42,2,1,1
655.203324697,0,42,2,1,1
655.206110499,0,42,2,1,1
655.206122567,0,42,2,1,1
655.213873462,0,42,2,1,1
655.216545815,0,60,2,0,0
655.21656137,0,60,2,4,0
655.224614492,0,42,2,1,1
655.23409332,0,42,2,1,1
655.235063495,0,42,2,1,1
655.238030856,0,42,2,1,1
655.238059725,0,42,2,1,1
655.245405219,0,42,2,1,1
655.255947441,0,42,2,1,1
655.266080599,0,42,2,1,1
655.266380832,0,42,2,1,1
655.270221179,0,42,2,1,1
655.270251404,0,42,2,1,1
655.270259008,0,42,2,1,1
655.276774667,0,42,2,1,1
655.28717487,0,42,2,1,1
655.297655828,0,42,2,1,1
655.298025568,0,42,2,1,1
655.298035099,0,42,2,1,1
655.298042056,0,42,2,1,1
655.308015666,0,42,2,1,1
655.318391271,0,42,2,1,1
655.321823295,0,42,1,1,1
655.329037183,0,42,2,1,1
655.330125168,0,42,2,1,1
655.330138515,0,42,2,1,1
655.330177917,0,42,2,1,1
655.33943065,0,42,2,1,1
655.349979024,0,42,2,1,1
655.360481093,0,42,2,1,1
655.362278241,0,42,2,1,1
655.362309656,0,42,2,1,1
655.362323566,0,42,2,1,1
655.371081909,0,42,2,1,1
655.381449632,0,42,2,1,1
655.391910608,0,42,2,1,1
655.394031255,0,42,2,1,1
655.39404324,0,42,2,1,1
655.394054203,0,42,2,1,1
655.402234383,0,42,2,1,1
655.412604612,0,42,2,1,1
655.423114001,0,42,2,1,1
655.426026303,0,42,2,1,1
655.42605553,0,42,2,1,1
655.426114567,0,42,2,1,1
655.43343598,0,42,2,1,1
655.44376757,0,42,2,1,1
655.454166759,0,42,2,1,1
655.458220538,0,42,2,1,1
655.458251639,0,42,2,1,1
655.458260785,0,42,2,1,1
655.464497383,0,42,2,1,1
655.475066051,0,42,2,1,1
655.485336817,0,42,2,1,1
655.49024131,0,42,2,1,1
655.490256154,0,42,2,1,1
655.490263068,0,42,2,1,1
655.495649312,0,42,2,1,1
655.506144917,0,42,2,1,1
655.516773341,0,42,2,1,1
655.522338575,0,42,2,1,1
655.522366013,0,42,2,1,1
655.522379052,0,42,2,1,1
655.527268759,0,42,2,1,1
655.537755731,0,42,2,1,1
655.548105886,0,42,2,1,1
655.554528375,0,42,2,1,1
655.55455236,0,42,2,1,1
655.554563291,0,42,2,1,1
655.558358178,0,42,2,1,1
655.568968003,0,42,2,1,1
655.579355079,0,42,2,1,1
655.586101236,0,42,2,1,1
655.586140442,0,42,2,1,1
655.586151542,0,42,2,1,1
655.589682801,0,42,2,1,1
655.600102255,0,42,2,1,1
655.610476902,0,42,2,1,1
655.620900881,0,42,2,1,1
655.622031134,0,42,2,1,1
655.622056271,0,42,2,1,1
655.622066901,0,42,2,1,1
655.631458882,0,42,2,1,1
655.641922681,0,42,2,1,1
655.650052864,0,42,2,1,1
655.652304619,0,42,2,1,1
655.654043468,0,42,2,1,1
655.654082193,0,42,2,1,1
655.662606887,0,42,2,1,1
655.672941194,0,42,2,1,1
655.682041338,0,42,2,1,1
655.682080068,0,42,2,1,1
655.683461161,0,42,2,1,1
655.686096146,0,42,2,1,1
655.68612878,0,42,2,1,1
655.693896287,0,42,2,1,1
655.704437641,0,42,2,1,1
655.714029482,0,42,2,1,1
655.714063362,0,42,2,1,1
655.714074622,0,42,2,1,1
655.714836382,0,42,2,1,1
655.725113804,0,42,2,1,1
655.735433485,0,42,2,1,1
655.745713241,0,42,2,1,1
655.746024836,0,42,2,1,1
655.746035037,0,42,2,1,1
655.746047616,0,42,2,1,1
655.755983529,0,42,2,1,1
655.766303001,0,42,2,1,1
655.776920618,0,42,2,1,1
655.778026871,0,42,2,1,1
655.778040964,0,42,2,1,1
655.782056752,0,42,2,1,1
655.782127099,0,42,2,1,1
655.787239934,0,42,2,1,1
655.797712448,0,42,2,1,1
655.808282182,0,42,2,1,1
655.81015243,0,42,2,1,1
655.810184525,0,42,2,1,1
655.814118844,0,42,2,1,1
655.814136627,0,42,2,1,1
655.814158227,0,42,2,1,1
655.818844877,0,42,2,1,1
655.82929235,0,42,2,1,1
655.839556198,0,42,2,1,1
655.842176539,0,42,2,1,1
655.842188989,0,42,2,1,1
655.842195499,0,42,2,1,1
655.842206629,0,42,2,1,1
655.842214135,0,42,2,1,1
655.849964146,0,42,2,1,1
655.860665476,0,42,2,1,1
655.870929924,0,42,2,1,1
655.874062875,0,42,2,1,1
655.878077639,0,42,2,1,1
655.878100394,0,42,2,1,1
655.87811015,0,42,2,1,1
655.878117127,0,42,2,1,1
655.87812148,0,42,2,1,1
655.881420154,0,42,2,1,1
655.892000824,0,42,2,1,1
655.902482998,0,42,2,1,1
655.906058523,0,42,2,1,1
655.906071011,0,42,2,1,1
655.906081624,0,42,2,1,1
655.906088542,0,42,2,1,1
655.906093294,0,42,2,1,1
655.906098448,0,42,2,1,1
655.912889978,0,42,2,1,1
655.923277649,0,42,2,1,1
655.933837831,0,42,2,1,1
655.938023364,0,42,2,1,1
655.938035143,0,42,2,1,1
655.938041491,0,42,2,1,1
655.938065176,0,42,2,1,1
655.938070087,0,42,2,1,1
655.93807495,0,42,2,1,1
655.944104336,0,42,2,1,1
655.954710252,0,42,2,1,1
655.96534287,0,42,2,1,1
655.970380061,0,42,2,1,1
655.970425334,0,42,2,1,1
655.970434145,0,42,2,1,1
655.970445948,0,42,2,1,1
655.970452578,0,42,2,1,1
655.974042037,0,42,2,1,1
655.975685237,0,42,2,1,1
655.986095049,0,42,2,1,1
655.996540763,0,42,2,1,1
656.002053878,0,42,2,1,1
656.002110929,0,42,2,1,1
656.002155769,0,42,2,1,1
656.002228086,0,42,2,1,1
656.002265921,0,42,2,1,1
656.002285045,0,42,2,1,1
656.006888839,0,42,2,1,1
656.017380158,0,42,2,1,1
656.027721542,0,42,2,1,1
656.034619218,0,42,2,1,1
656.034645377,0,42,2,1,1
656.034656817,0,42,2,1,1
656.034664208,0,42,2,1,1
656.034672059,0,42,2,1,1
656.034678934,0,42,2,1,1
656.038230871,0,42,2,1,1
656.048734765,0,42,2,1,1
656.05901081,0,42,2,1,1
656.066269798,0,42,2,1,1
656.066309596,0,42,2,1,1
656.066321701,0,42,2,1,1
656.066328906,0,42,2,1,1
656.066332935,0,42,2,1,1
656.066337718,0,42,2,1,1
656.069720832,0,42,2,1,1
656.080063831,0,42,2,1,1
656.090195613,0,42,2,1,1
656.098064586,0,42,2,1,1
656.098141351,0,42,2,1,1
656.098214024,0,42,2,1,1
656.098248407,0,42,2,1,1
656.098252668,0,42,2,1,1
656.098256379,0,42,2,1,1
656.100666264,0,42,2,1,1
656.110970368,0,42,2,1,1
656.121343769,0,42,2,1,1
656.130078102,0,42,2,1,1
656.130159143,0,42,2,1,1
656.131648897,0,42,2,1,1
656.134193196,0,42,2,1,1
656.134204352,0,42,2,1,1
656.134208068,0,42,2,1,1
656.134211502,0,42,2,1,1
656.142108945,0,42,2,1,1
656.152473015,0,42,2,1,1
656.162045145,0,42,2,1,1
656.162067055,0,42,2,1,1
656.162076945,0,42,2,1,1
656.162080677,0,42,2,1,1
656.162084352,0,42,2,1,1
656.16282323,0,42,2,1,1
656.166052206,0,42,2,1,1
656.166074289,0,42,2,1,1
656.173130072,0,42,2,1,1
656.183472297,0,42,2,1,1
656.193831531,0,42,2,1,1
656.194027839,0,42,2,1,1
656.19404803,0,42,2,1,1
656.194070271,0,42,2,1,1
656.198041723,0,42,2,1,1
656.198058561,0,42,2,1,1
656.198065326,0,42,2,1,1
656.204406655,0,42,2,1,1
656.214832755,0,42,2,1,1
656.217164861,0,60,2,4,0
656.217181896,0,60,2,0,0
656.225261116,0,42,2,1,1
656.226043187,0,42,2,1,1
656.226055518,0,42,2,1,1
656.230070645,0,42,2,1,1
656.230154472,0,42,2,1,1
656.230186389,0,42,2,1,1
656.230190534,0,42,2,1,1
656.235635284,0,42,2,1,1
656.246146777,0,42,2,1,1
656.256578082,0,42,2,1,1
656.258060455,0,42,2,1,1
656.25811808,0,42,2,1,1
656.258184247,0,42,2,1,1
656.25821175,0,42,2,1,1
656.258243375,0,42,2,1,1
656.262071302,0,42,2,1,1
656.266942877,0,42,2,1,1
656.277489742,0,42,2,1,1
656.287839233,0,42,2,1,1
656.29005954,0,42,2,1,1
656.290111357,0,42,2,1,1
656.290166532,0,42,2,1,1
656.290190801,0,42,2,1,1
656.290197918,0,42,2,1,1
656.290202131,0,42,2,1,1
656.290206046,0,42,2,1,1
656.298132876,0,42,2,1,1
656.308484071,0,42,2,1,1
656.318746745,0,42,2,1,1
656.322167037,0,42,2,1,1
656.322194336,0,42,2,1,1
656.322217906,0,42,2,1,1
656.322223806,0,42,2,1,1
656.324017197,0,42,1,1,1
656.326027308,0,42,2,1,1
656.326042729,0,42,2,1,1
656.329134632,0,42,2,1,1
656.339451562,0,42,2,1,1
656.349884579,0,42,2,1,1
656.354101494,0,42,2,1,1
656.3581242,0,42,2,1,1
656.358223285,0,42,2,1,1
656.358233184,0,42,2,1,1
656.358237329,0,42,2,1,1
656.358243356,0,42,2,1,1
656.360229637,0,42,2,1,1
656.370561646,0,42,2,1,1
656.381051273,0,42,2,1,1
656.38638419,0,42,2,1,1
656.386408752,0,42,2,1,1
656.386416426,0,42,2,1,1
656.386426893,0,42,2,1,1
656.386432512,0,42,2,1,1
656.38643604,0,42,2,1,1
656.418065537,0,42,2,1,1
656.418105052,0,42,2,1,1
656.418112424,0,42,2,1,1
656.418122423,0,42,2,1,1
656.418128956,0,42,2,1,1
656.418132985,0,42,2,1,1
656.454108511,0,42,2,1,1
656.454132016,0,42,2,1,1
656.45414139,0,42,2,1,1
656.454148755,0,42,2,1,1
656.454155756,0,42,2,1,1
656.45415966,0,42,2,1,1
656.482026151,0,42,2,1,1
656.482048387,0,42,2,1,1
656.48205875,0,42,2,1,1
656.482069441,0,42,2,1,1
656.482073815,0,42,2,1,1
656.482077592,0,42,2,1,1
656.514130571,0,42,2,1,1
656.514153866,0,42,2,1,1
656.514164928,0,42,2,1,1
656.514173209,0,42,2,1,1
656.514176911,0,42,2,1,1
656.514180732,0,42,2,1,1
656.546328403,0,42,2,1,1
656.546354946,0,42,2,1,1
656.546365515,0,42,2,1,1
656.546374244,0,42,2,1,1
656.546384639,0,42,2,1,1
656.546392522,0,42,2,1,1
656.578034638,0,42,2,1,1
656.578062395,0,42,2,1,1
656.578088639,0,42,2,1,1
656.57809737,0,42,2,1,1
656.57818362,0,42,2,1,1
656.578191543,0,42,2,1,1
656.610045784,0,42,2,1,1
656.610087597,0,42,2,1,1
656.610100193,0,42,2,1,1
656.610107949,0,42,2,1,1
656.610112432,0,42,2,1,1
656.610121246,0,42,2,1,1
656.642040982,0,42,2,1,1
656.642073311,0,42,2,1,1
656.642085462,0,42,2,1,1
656.642092852,0,42,2,1,1
656.642096972,0,42,2,1,1
656.642101438,0,42,2,1,1
656.642106012,0,42,2,1,1
656.674033441,0,42,2,1,1
656.674058749,0,42,2,1,1
656.674083106,0,42,2,1,1
656.674089812,0,42,2,1,1
656.674098102,0,42,2,1,1
656.674102892,0,42,2,1,1
656.706030252,0,42,2,1,1
656.706056016,0,42,2,1,1
656.706068387,0,42,2,1,1
656.706075673,0,42,2,1,1
656.706080147,0,42,2,1,1
656.706084854,0,42,2,1,1
656.706091451,0,42,2,1,1
656.738230367,0,42,2,1,1
656.742034921,0,42,2,1,1
656.742062861,0,42,2,1,1
656.742070868,0,42,2,1,1
656.742074817,0,42,2,1,1
656.742078786,0,42,2,1,1
656.770359536,0,42,2,1,1
656.770385163,0,42,2,1,1
656.770395789,0,42,2,1,1
656.770402627,0,42,2,1,1
656.770406369,0,42,2,1,1
656.770411329,0,42,2,1,1
656.80208196,0,42,2,1,1
656.80210286,0,42,2,1,1
656.802144158,0,42,2,1,1
656.806047309,0,42,2,1,1
656.806069914,0,42,2,1,1
656.806074219,0,42,2,1,1
656.834078155,0,42,2,1,1
656.834191769,0,42,2,1,1
656.834206436,0,42,2,1,1
656.838032996,0,42,2,1,1
656.838076902,0,42,2,1,1
656.838081659,0,42,2,1,1
656.866034171,0,42,2,1,1
656.866087184,0,42,2,1,1
656.866093742,0,42,2,1,1
656.870074023,0,42,2,1,1
656.870102128,0,42,2,1,1
656.870106996,0,42,2,1,1
656.8982287,0,42,2,1,1
656.898252167,0,42,2,1,1
656.898262274,0,42,2,1,1
656.898271195,0,42,2,1,1
656.89829219,0,42,2,1,1
656.898297624,0,42,2,1,1
656.930044823,0,42,2,1,1
656.930086385,0,42,2,1,1
656.930092837,0,42,2,1,1
656.934079656,0,42,2,1,1
656.9341142,0,42,2,1,1
656.934153108,0,42,2,1,1
656.962039133,0,42,2,1,1
656.962067907,0,42,2,1,1
656.962079776,0,42,2,1,1
656.962087094,0,42,2,1,1
656.962094074,0,42,2,1,1
656.962104534,0,42,2,1,1
656.994050289,0,42,2,1,1
656.998073092,0,42,2,1,1
656.998155675,0,42,2,1,1
656.998202157,0,42,2,1,1
656.99826161,0,42,2,1,1
656.998265214,0,42,2,1,1
657.026036012,0,42,2,1,1
657.026069011,0,42,2,1,1
657.026081602,0,42,2,1,1
657.026093692,0,42,2,1,1
657.026097988,0,42,2,1,1
657.026112403,0,42,2,1,1
657.058034389,0,42,2,1,1
657.062059478,0,42,2,1,1
657.062087642,0,42,2,1,1
657.062113823,0,42,2,1,1
657.062117686,0,42,2,1,1
657.062121673,0,42,2,1,1
657.090216956,0,42,2,1,1
657.09025473,0,42,2,1,1
657.090307086,0,42,2,1,1
657.094063422,0,42,2,1,1
657.094102969,0,42,2,1,1
657.094107137,0,42,2,1,1
657.122266117,0,42,2,1,1
657.122355188,0,42,2,1,1
657.122363925,0,42,2,1,1
657.122374291,0,42,2,1,1
657.122379046,0,42,2,1,1
657.12242833,0,42,2,1,1
657.12244185,0,42,2,1,1
657.154082792,0,42,2,1,1
657.154121534,0,42,2,1,1
657.154130277,0,42,2,1,1
657.154144319,0,42,2,1,1
657.154160971,0,42,2,1,1
657.154176937,0,42,2,1,1
657.186051928,0,42,2,1,1
657.186090106,0,42,2,1,1
657.186102056,0,42,2,1,1
657.186106034,0,42,2,1,1
657.186113689,0,42,2,1,1
657.186117078,0,42,2,1,1
657.186122058,0,42,2,1,1
657.218080988,0,42,2,1,1
657.218518937,0,60,2,4,0
657.218535924,0,60,2,0,0
657.222058473,0,42,2,1,1
657.222111734,0,42,2,1,1
657.222159484,0,42,2,1,1
657.222169371,0,42,2,1,1
657.222183239,0,42,2,1,1
657.250034463,0,42,2,1,1
657.250071325,0,42,2,1,1
657.250079697,0,42,2,1,1
657.250090333,0,42,2,1,1
657.25012253,0,42,2,1,1
657.250129052,0,42,2,1,1
657.282147526,0,42,2,1,1
657.282210944,0,42,2,1,1
657.282217876,0,42,2,1,1
657.28222962,0,42,2,1,1
657.282234525,0,42,2,1,1
657.282245629,0,42,2,1,1
657.314059373,0,42,2,1,1
657.314149311,0,42,2,1,1
657.314157327,0,42,2,1,1
657.314170133,0,42,2,1,1
657.314186288,0,42,2,1,1
657.31419089,0,42,2,1,1
657.346146516,0,42,2,1,1
657.34618077,0,42,2,1,1
657.346192369,0,42,2,1,1
657.346214826,0,42,2,1,1
657.350069875,0,42,2,1,1
657.350154016,0,42,2,1,1
657.378245423,0,42,2,1,1
657.378273723,0,42,2,1,1
657.378282168,0,42,2,1,1
657.378294027,0,42,2,1,1
657.37830457,0,42,2,1,1
657.378309374,0,42,2,1,1
657.410120841,0,42,2,1,1
657.410142992,0,42,2,1,1
657.410147128,0,42,2,1,1
657.410158545,0,42,2,1,1
657.446054523,0,42,2,1,1
657.446079425,0,42,2,1,1
657.446098754,0,42,2,1,1
657.474072377,0,42,2,1,1
657.474104207,0,42,2,1,1
657.478105172,0,42,2,1,1
657.506144617,0,42,2,1,1
657.50618128,0,42,2,1,1
657.506194822,0,42,2,1,1
657.538060056,0,42,2,1,1
657.538086651,0,42,2,1,1
657.538143804,0,42,2,1,1
657.570042605,0,42,2,1,1
657.570082754,0,42,2,1,1
657.570094767,0,42,2,1,1
657.602067497,0,42,2,1,1
657.606078375,0,42,2,1,1
657.606281626,0,42,2,1,1
657.634139634,0,42,2,1,1
657.634233191,0,42,2,1,1
657.634253991,0,42,2,1,1
657.659727686,0,42,1,1,1
657.666335675,0,42,2,1,1
657.670184286,0,42,2,1,1
657.67021115,0,42,2,1,1
657.670220939,0,42,2,1,1
657.698038514,0,42,2,1,1
657.69808705,0,42,2,1,1
657.698101629,0,42,2,1,1
657.730037652,0,42,2,1,1
657.730081122,0,42,2,1,1
657.7300954,0,42,2,1,1
657.762074189,0,42,2,1,1
657.762097633,0,42,2,1,1
657.762106814,0,42,2,1,1
657.794071258,0,42,2,1,1
657.794137547,0,42,2,1,1
657.798033584,0,42,2,1,1
657.826127918,0,42,2,1,1
657.826162981,0,42,2,1,1
657.826196461,0,42,2,1,1
657.858070853,0,42,2,1,1
657.862269847,0,42,2,1,1
657.862308436,0,42,2,1,1
657.890033745,0,42,2,1,1
657.894039391,0,42,2,1,1
657.894144322,0,42,2,1,1
657.92221797,0,42,2,1,1
657.926041713,0,42,2,1,1
657.926098334,0,42,2,1,1
657.954105243,0,42,2,1,1
657.958045536,0,42,2,1,1
657.95813344,0,42,2,1,1
657.986112193,0,42,2,1,1
657.990026444,0,42,2,1,1
657.990055393,0,42,2,1,1
658.018151578,0,42,2,1,1
658.018179606,0,42,2,1,1
658.022117174,0,42,2,1,1
658.050273649,0,42,2,1,1
658.054052162,0,42,2,1,1
658.054107202,0,42,2,1,1
658.082034232,0,42,2,1,1
658.082061532,0,42,2,1,1
658.082099826,0,42,2,1,1
658.114095781,0,42,2,1,1
658.11412605,0,42,2,1,1
658.114140173,0,42,2,1,1
658.146159739,0,42,2,1,1
658.146222839,0,42,2,1,1
658.146231972,0,42,2,1,1
658.14623948,0,42,2,1,1
658.178304858,0,42,2,1,1
658.178352587,0,42,2,1,1
658.178362983,0,42,2,1,1
658.214034055,0,42,2,1,1
658.214075979,0,42,2,1,1
658.214103019,0,42,2,1,1
658.219887474,0,60,2,4,0
658.219924752,0,60,2,0,0
658.242152039,0,42,2,1,1
658.242179038,0,42,2,1,1
658.246062983,0,42,2,1,1
658.278267756,0,42,2,1,1
658.278309507,0,42,2,1,1
658.278323411,0,42,2,1,1
658.30639617,0,42,2,1,1
658.306437498,0,42,2,1,1
658.306445633,0,42,2,1,1
658.338038856,0,42,2,1,1
658.338077481,0,42,2,1,1
658.33811455,0,42,2,1,1
658.370328754,0,42,2,1,1
658.370421502,0,42,2,1,1
658.370432305,0,42,2,1,1
658.402304369,0,42,2,1,1
658.402326146,0,42,2,1,1
658.402331201,0,42,2,1,1
658.434438114,0,42,2,1,1
658.723382911,0,42,1,1,1
658.824261952,0,60,1,1,1
659.220942326,0,60,2,4,0
659.220969178,0,60,2,0,0
659.74744113,0,42,1,1,1
660.222695818,0,60,2,0,0
660.222727388,0,60,2,4,0
660.769321009,0,60,1,1,1
660.871647204,0,42,1,1,1
661.22335718,0,60,2,4,0
661.223396627,0,60,2,0,0
661.40315308,0,42,2,1,1
661.413649895,0,42,2,1,1
661.424471689,0,42,2,1,1
661.445446561,0,42,2,1,1
661.466565633,0,42,2,1,1
661.47737567,0,42,2,1,1
661.487775195,0,42,2,1,1
661.498144988,0,42,2,1,1
661.509479424,0,42,2,1,1
661.519876358,0,42,2,1,1
661.53023019,0,42,2,1,1
661.540468788,0,42,2,1,1
661.550852976,0,42,2,1,1
661.561197954,0,42,2,1,1
661.571543064,0,42,2,1,1
661.581912767,0,42,2,1,1
661.592293816,0,42,2,1,1
661.602578605,0,42,2,1,1
661.612941963,0,42,2,1,1
661.623189967,0,42,2,1,1
661.633460114,0,42,2,1,1
661.643874294,0,42,2,1,1
661.654123343,0,42,2,1,1
661.664467189,0,42,2,1,1
661.674910013,0,42,2,1,1
661.685309529,0,42,2,1,1
661.695634828,0,42,2,1,1
661.705970763,0,42,2,1,1
661.716545224,0,42,2,1,1
661.726981378,0,42,2,1,1
661.737411918,0,42,2,1,1
661.748176514,0,42,2,1,1
661.759678527,0,42,2,1,1
661.76999663,0,42,2,1,1
661.781273363,0,42,2,1,1
661.793644741,0,42,2,1,1
661.803567349,0,42,1,1,1
661.804220986,0,42,2,1,1
661.815061813,0,42,2,1,1
661.826227098,0,42,2,1,1
661.836429106,0,42,2,1,1
661.847557565,0,42,2,1,1
661.85916915,0,42,2,1,1
661.869529186,0,42,2,1,1
661.880003579,0,42,2,1,1
661.891023327,0,42,2,1,1
661.901622682,0,42,2,1,1
661.911990515,0,42,2,1,1
661.922309603,0,42,2,1,1
661.932611355,0,42,2,1,1
661.942948704,0,42,2,1,1
661.953250571,0,42,2,1,1
661.963602247,0,42,2,1,1
661.973985437,0,42,2,1,1
661.984375578,0,42,2,1,1
661.995380435,0,42,2,1,1
662.005848112,0,42,2,1,1
662.016246774,0,42,2,1,1
662.026609663,0,42,2,1,1
662.036936541,0,42,2,1,1
662.047299088,0,42,2,1,1
662.057754698,0,42,2,1,1
662.068101985,0,42,2,1,1
662.078456859,0,42,2,1,1
662.089657398,0,42,2,1,1
662.09997707,0,42,2,1,1
662.110510322,0,42,2,1,1
662.122987693,0,42,2,1,1
662.138898935,0,42,2,1,1
662.149269563,0,42,2,1,1
662.159623383,0,42,2,1,1
662.170205286,0,42,2,1,1
662.181753983,0,42,2,1,1
662.192161553,0,42,2,1,1
662.202482227,0,42,2,1,1
662.212717682,0,42,2,1,1
662.222994534,0,42,2,1,1
662.224508235,0,60,2,4,0
662.224545687,0,60,2,0,0
662.23385178,0,42,2,1,1
662.244316431,0,42,2,1,1
662.254729323,0,42,2,1,1
662.265578441,0,42,2,1,1
662.276477873,0,42,2,1,1
662.286840152,0,42,2,1,1
662.297331066,0,42,2,1,1
662.307652003,0,42,2,1,1
662.318124851,0,42,2,1,1
662.328614143,0,42,2,1,1
662.339357821,0,42,2,1,1
662.354730077,0,42,2,1,1
662.365112136,0,42,2,1,1
662.375553493,0,42,2,1,1
662.385986978,0,42,2,1,1
662.396406094,0,42,2,1,1
662.406788813,0,42,2,1,1
662.417140618,0,42,2,1,1
662.427566193,0,42,2,1,1
662.434041141,0,42,2,1,1
662.43407349,0,42,2,1,1
662.434089433,0,42,2,1,1
662.437904106,0,42,2,1,1
662.448236862,0,42,2,1,1
662.459797613,0,42,2,1,1
662.466034235,0,42,2,1,1
662.473040346,0,42,2,1,1
662.483366493,0,42,2,1,1
662.493688615,0,42,2,1,1
